Date,Day,GridPoint,Row,Col,TimeTaken,TimeSlot,Temperature_C,Humidity_pct,People,WindowsOpen,OutdoorTemp_C,VentilationType,CloudCover,Rainfall,ActiveElectronics,DoorStatus,SunSide,RoomLength_m,RoomWidth_m,CeilingHeight_m,GridSize,WindowWidth_m,WindowHeight_m,WindowCount,ReadingHeight_m,FloorMaterial,WallMaterial
2026-03-10,Tuesday,A4,A,4,09:04,Morning,27.8,84,23,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,B1,B,1,09:05,Morning,27.9,88,23,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,B2,B,2,09:07,Morning,27.7,86,23,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,B3,B,3,09:09,Morning,27.7,87,23,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,B4,B,4,09:10,Morning,28.0,87,26,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,C1,C,1,09:11,Morning,28.0,89,23,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,C2,C,2,09:12,Morning,27.8,87,23,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,C3,C,3,09:13,Morning,27.8,87,23,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,C4,C,4,09:15,Morning,28.1,87,22,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,D1,D,1,09:16,Morning,28.2,90,24,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,D2,D,2,09:18,Morning,28.0,90,22,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,D3,D,3,09:20,Morning,28.0,90,26,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,D4,D,4,09:21,Morning,28.3,87,23,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,A1,A,1,13:50,Afternoon,31.8,57,27,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,A2,A,2,13:52,Afternoon,31.6,56,26,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,A3,A,3,13:53,Afternoon,31.6,57,26,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,A4,A,4,13:55,Afternoon,31.9,57,30,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,B1,B,1,13:57,Afternoon,32.0,60,30,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,B2,B,2,13:58,Afternoon,31.8,58,28,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,B3,B,3,14:00,Afternoon,31.8,59,28,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,B4,B,4,14:02,Afternoon,32.1,58,27,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,C1,C,1,14:03,Afternoon,32.1,60,30,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,C2,C,2,14:05,Afternoon,31.9,60,30,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,C3,C,3,14:06,Afternoon,31.9,60,30,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,C4,C,4,14:08,Afternoon,32.2,57,26,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,D1,D,1,14:09,Afternoon,32.3,61,26,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,D2,D,2,14:11,Afternoon,32.1,59,27,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,D3,D,3,14:13,Afternoon,32.1,59,28,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,D4,D,4,14:14,Afternoon,32.4,58,26,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,A1,A,1,17:05,Evening,29.2,74,8,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,A2,A,2,17:06,Evening,29.0,73,9,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,A3,A,3,17:07,Evening,29.0,72,8,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,A4,A,4,17:09,Evening,29.3,70,9,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,B1,B,1,17:11,Evening,29.4,75,8,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,B2,B,2,17:12,Evening,29.2,73,10,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,B3,B,3,17:14,Evening,29.2,73,8,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,B4,B,4,17:15,Evening,29.5,73,12,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,C1,C,1,17:16,Evening,29.5,76,10,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,C2,C,2,17:18,Evening,29.3,75,12,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,C3,C,3,17:20,Evening,29.3,73,8,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,C4,C,4,17:22,Evening,29.6,74,9,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,D1,D,1,17:23,Evening,29.7,76,8,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,D2,D,2,17:24,Evening,29.5,75,11,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,D3,D,3,17:26,Evening,29.5,74,9,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-10,Tuesday,D4,D,4,17:28,Evening,29.8,73,10,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,A1,A,1,09:00,Morning,27.7,88,22,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,A2,A,2,09:02,Morning,27.5,87,24,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,A3,A,3,09:03,Morning,27.5,87,22,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,A4,A,4,09:05,Morning,27.8,86,23,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,B1,B,1,09:07,Morning,27.9,88,26,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,B2,B,2,09:09,Morning,27.7,86,24,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,B3,B,3,09:10,Morning,27.7,88,26,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,B4,B,4,09:11,Morning,28.0,85,26,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,C1,C,1,09:12,Morning,28.0,88,26,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,C2,C,2,09:13,Morning,27.8,88,24,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,C3,C,3,09:14,Morning,27.8,88,26,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,C4,C,4,09:15,Morning,28.1,86,26,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,D1,D,1,09:16,Morning,28.2,90,24,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,D2,D,2,09:17,Morning,28.0,90,22,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,D3,D,3,09:19,Morning,28.0,90,25,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,D4,D,4,09:21,Morning,28.3,88,22,6,27.0,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,A1,A,1,13:50,Afternoon,31.8,59,29,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,A2,A,2,13:52,Afternoon,31.6,57,30,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,A3,A,3,13:53,Afternoon,31.6,56,29,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,A4,A,4,13:54,Afternoon,31.9,57,26,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,B1,B,1,13:55,Afternoon,32.0,59,27,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,B2,B,2,13:57,Afternoon,31.8,58,30,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,B3,B,3,13:59,Afternoon,31.8,59,27,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,B4,B,4,14:01,Afternoon,32.1,58,30,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,C1,C,1,14:02,Afternoon,32.1,59,30,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,C2,C,2,14:03,Afternoon,31.9,59,26,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,C3,C,3,14:05,Afternoon,31.9,60,27,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,C4,C,4,14:07,Afternoon,32.2,57,28,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,D1,D,1,14:08,Afternoon,32.3,60,26,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,D2,D,2,14:09,Afternoon,32.1,61,27,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,D3,D,3,14:11,Afternoon,32.1,61,27,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,D4,D,4,14:12,Afternoon,32.4,58,26,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,A1,A,1,17:05,Evening,29.2,72,9,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,A2,A,2,17:07,Evening,29.0,73,8,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,A3,A,3,17:08,Evening,29.0,72,10,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,A4,A,4,17:10,Evening,29.3,70,10,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,B1,B,1,17:11,Evening,29.4,75,12,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,B2,B,2,17:12,Evening,29.2,73,9,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,B3,B,3,17:13,Evening,29.2,73,8,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,B4,B,4,17:14,Evening,29.5,71,12,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,C1,C,1,17:16,Evening,29.5,75,11,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,C2,C,2,17:17,Evening,29.3,75,11,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,C3,C,3,17:19,Evening,29.3,73,12,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,C4,C,4,17:20,Evening,29.6,73,12,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,D1,D,1,17:21,Evening,29.7,76,10,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,D2,D,2,17:22,Evening,29.5,75,8,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,D3,D,3,17:23,Evening,29.5,74,9,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-11,Wednesday,D4,D,4,17:25,Evening,29.8,73,10,4,29.0,Fan(s) on,Overcast,No,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
